source,expert,quote,emotion_label,emotion_score,persuasion_score
28546,Professor John Banzhaf,Public Interest Law Professor John Banzhaf of George Washington University will discuss the constitutionality of Trump’s   plan.,fear,0.43739011883735657,0.056
28774,Mr Beck,"Mr Beck stated immediately following the phone call: “standing alone doesn’t mean you are wrong, it merely means you are standing alone.",neutral,0.712104082107544,0.0
28774,Mr Beck,"While many who, view, listen, read and follow Mr Beck are now supporting the GOP candidate, many are voting their conscience by looking outside the party nominees.",neutral,0.7416706681251526,0.0
28900,Mr Murdoch,Mr Murdoch is known to support a globalist open borders agenda.,neutral,0.5750284790992737,0.0
28900,Mr Murdoch,The Sun’s associate editor Trevor Kavanagh didn’t hesitate to name Mr Murdoch when quizzed on the BBC’s Newsnight over who would be setting the editorial agenda on the referendum question.,fear,0.9850466251373291,0.03
28900,Mr Kavanagh,"Challenged by Alastair Campbell, Tony Blair’s director of communications from 1997 to 2003, who claimed the paper was failing to deliver a balanced view of the facts, Mr Kavanagh shot back: “We are a newspaper.",anger,0.818716824054718,0.0
28900,Mr Murdoch,"In January, Breitbart revealed how Mr Murdoch was using Fox News in America to promote Sen.",disgust,0.6796287298202515,0.0
28900,Mr Rubio,Marco Rubio as the Republican presidential candidate thanks to Mr Rubio’s track record on open borders.,neutral,0.5663439035415649,0.0
28900,Mr Murdoch,"A month later a former news editor at The Times, another of News Corp’s British newspapers, accused Mr Murdoch of breaking a pledge to keep the paper politically neutral by attacking the Eurosceptic UK Independence Party and bolstering the   Conservative Party  —   and more specifically, the Prime Minister David Cameron’s position at the top of the party.",anger,0.6607055068016052,0.0
28900,Mr Cameron,"He cites an incident at the turn of the year when Mr Cameron was facing the prospect of   from the Cabinet by   ministers Mr Cameron and his favoured successor, Chancellor George Osborne, attended a Christmas party hosted by Mr Murdoch.",fear,0.7536446452140808,0.0
28900,Mr Cameron,"He cites an incident at the turn of the year when Mr Cameron was facing the prospect of   from the Cabinet by   ministers Mr Cameron and his favoured successor, Chancellor George Osborne, attended a Christmas party hosted by Mr Murdoch.",fear,0.7536446452140808,0.0
28900,Mr Murdoch,"He cites an incident at the turn of the year when Mr Cameron was facing the prospect of   from the Cabinet by   ministers Mr Cameron and his favoured successor, Chancellor George Osborne, attended a Christmas party hosted by Mr Murdoch.",fear,0.7536446452140808,0.0
28924,Professor Marc Lamont Hill,"On Monday’s “CNN Newsroom,” CNN Commentator and Morehouse College Professor Marc Lamont Hill stated that, “here in America, we say there’s a moral failure of police violence.",disgust,0.5489612817764282,0.0
28936,Mr Cameron,He said that Mr Cameron’s claims were “surprising” considering the renegotiation on British membership had not even addressed national security.,surprise,0.9171037077903748,0.0
28936,Mr Cameron,"[Bruce Newsome PhD, who lectures on International Relations at Berkeley, accused Mr Cameron of “security spin” in the face of a party revolt on the referendum question and   public polling.",anger,0.9442499279975891,0.0
28936,Mr Cameron,"Mr Cameron, he said, was relying on a strategy of “warnings about the ‘risks,’ ‘uncertainty’ and ‘insecurity’ of leaving the EU without proof” as a response to polls which show that the majority of British people do not like anything about the EU, even if they are planning to vote remain.",fear,0.9003537893295288,0.0
28936,Mr Newsome,"Polls also show that British people believe sovereignty, democracy and border control would also be improved by a Brexit, Mr Newsome said a position which he agrees with.",neutral,0.6294031143188477,0.036
28936,Mr Newsome,"” Those open border policies have, he said, encouraged record immigration, officially running in excess of 320, 000 a year, although Mr Newsome pointed out: “The true rate of immigration may be twice as great as the official rate.",neutral,0.8990580439567566,0.026
28936,Mr Hookem,"“127 days after the Paris attacks, the most sought after terrorist in Europe Saleh Abdesalem was caught living within walking distance of the EU Parliament which for weeks has been protected by armed soldiers and extra security,” Mr Hookem said.",fear,0.9376294612884521,0.0
28936,Mr Newsome,” Mr Newsome said: “The EU is not necessary to the UK’s transnational security.,fear,0.4657573699951172,0.0
29007,Mr Obama,"This, she argued, is because “the model that is defended by Vladimir Putin is radically different to that of Mr Obama.",neutral,0.762515664100647,0.0
29024,Professor Emeritus,"According to Barry Latzer, Professor Emeritus of criminal justice at NYU, in a recent article in the Wall Street Journal: Serious crimes are the main driver of   incarceration.",fear,0.4875424802303314,0.0
29040,Professor Dieter Lenzen,"Breitbart London reported this week on the remarks of senior academic and president of Hamburg University Professor Dieter Lenzen, who said that two thirds of migrants arriving in the country were basically illiterate, even in their own languages.",disgust,0.6994607448577881,0.0
29081,Professor Mohammed,"The pools of contaminated waste contain “hazardous chemicals that could cause a variety of diseases including cancers, birth defects, immunological disorders and many other diseases,” warned Professor Mohammed   chief of the science and technology department at Sanaa University.",fear,0.5639004707336426,0.026
29168,Mr Assange,"#PresidentTrump please #PardonAssange @wikileaks,  —   Joe Biggs (@Rambobiggs) November 9, 2016,  Australian politician Pauline Hanson also expressed interest in the pardoning of Assange, writing, “I hope that in light of his great service towards freedom and truth President Elect Donald Trump will consider granting Mr Assange a full presidential pardon,” further describing the   Wikileaks founder as “an Australian hero.",fear,0.7949820756912231,0.017
29179,Dr Adnan Siddiqui,"When called upon to dissociate themselves from the Emwazi statement at a Home Affairs Committee meeting in November, both Dr Adnan Siddiqui, Director of CAGE, and Ibrahim Mohamoud, Communications Officer for CAGE refused to do so.",anger,0.8653347492218018,0.0
29196,Mr Obama,"[Andrew Walker writes today, as the Germans declare the “free trade deal” all but dead:  Mr Obama has been consistently enthusiastic about the [TTIP] plan.",neutral,0.6646727323532104,0.0
29223,Ms Le Pen,"In France, the Front National led by Marine Le Pen is riding high in the polls, with some predictions even indication Ms Le Pen could come first in the preliminary round of the presidential elections.",neutral,0.5244879722595215,0.029
29232,Mr Sanders,I applaud Mr Sanders for wanting to seriously raise rates on the rich.,joy,0.7919057011604309,0.0
29262,Mrs May,"Speaking at Prime Ministers Questions, Mrs May said: “We’re now into Advent, and we have a very strong tradition in this country of religious tolerance and freedom of speech,” adding: “Our Christian heritage is something we can all be proud of.",neutral,0.7869210839271545,0.024
29269,Mrs Merkel,"Mrs Merkel has invited me!” to officers as he was arrested, reports Bild.",anger,0.7479356527328491,0.0
29311,Dr Oz,Oz: The medical info Trump released from a source who saw Dr Oz taping  —  &gt pic.,neutral,0.2990875542163849,0.0
29366,Mr Wilders,"In a text message responding to the Telegraph’s requests for a reaction to the speech, Mr Wilders wrote: “Another good reason to get rid of the UN.",joy,0.3384273946285248,0.0
29404,Professor Anna Bono,"Recent declarations from Professor Anna Bono, who teaches African History and Institutions at the University of Turin, suggest that most of the migrants coming to Italy are not refugees escaping from war or even poor people fleeing hunger, but young,   males.",neutral,0.7672522068023682,0.0
29458,Professor Yehuda Bauer,"[Professor Yehuda Bauer, who teaches Holocaust Studies at the Hebrew University of Jerusalem, made his remarks during a panel alongside Labour MP Tulip Siddiq, the Jewish Chronicle reported.",disgust,0.8928030729293823,0.0
29458,Professor Bauer,"“Specifically focusing on whether the nature of the Holocaust’s perpetrators could be described as ‘unique,’ and the Shoah’s legacy with regard to further genocides, Professor Bauer spoke to a transfixed,   audience for the entire hour during which he replied to my questions.",fear,0.5404170155525208,0.023
29503,Mr Rogin,Farage as UK Ambassador to the United States  —   Mr Rogin added: “It’s in the Panama Papers.,fear,0.36593207716941833,0.0
29505,Mr Manconi,Mr Manconi added: “We can not run the risk of returning anyone without proper guarantees on his safety.,fear,0.6861975193023682,0.0
29595,Ms Rudd,"The policy is the latest migration pledge made by Ms Rudd, who backed Remain in the referendum, but is now trying to demonstrate her credentials as being tough on immigration.",neutral,0.8252514004707336,0.0
29595,Ms Rudd,"In her speech at the Conservative Party’s annual conference in Birmingham, Ms Rudd indicated that firms who wish to employ workers from outside the UK should be made to list how many of their staff are foreign, and show they had done enough to hire local workers first.",neutral,0.7846763134002686,0.02
29724,Mr Woolfe,"[Speaking to Breitbart London’s    Raheem Kassam, Mr Woolfe also warned the London mayor is unwise to insult supporters of ‘Brexit’ and Donald Trump as populism stirs across the Western world.",fear,0.4448181688785553,0.0
29724,Mr Khan,"The   MEP branded Mr Khan’s message to a Chicago audience, that migrants should not be forced to assimilate, “shameful” on the Breitbart News Saturday show.",fear,0.8413719534873962,0.038
29724,Mr Khan,"Responding to Mr Khan’s remarks, Mr Woolfe said: “Nonsense.",disgust,0.585320770740509,0.0
29724,Mr Woolfe,"Responding to Mr Khan’s remarks, Mr Woolfe said: “Nonsense.",disgust,0.585320770740509,0.0
29724,Mr Woolfe,"” Mr Woolfe went on to suggest that Mr Khan’s remarks seem to condone, or encourage, the approach which has led to Muslim enclaves developing in London which are rife with corruption, and issues like female genital mutilation.",disgust,0.8895953893661499,0.0
29724,Mr Khan,"” Mr Woolfe went on to suggest that Mr Khan’s remarks seem to condone, or encourage, the approach which has led to Muslim enclaves developing in London which are rife with corruption, and issues like female genital mutilation.",disgust,0.8895953893661499,0.0
29724,Mr Kassam,"Noting that the London mayor has spent his time touring Canada and America endorsing Hillary Clinton rather than making trade deals, Mr Kassam suggested Mr Khan “seems to have forgotten what his job is”.",neutral,0.5363768935203552,0.0
29724,Mr Khan,"Noting that the London mayor has spent his time touring Canada and America endorsing Hillary Clinton rather than making trade deals, Mr Kassam suggested Mr Khan “seems to have forgotten what his job is”.",neutral,0.5363768935203552,0.0
29724,Mr Woolfe,"This isn’t the message he should be sending out,” Mr Woolfe said.",neutral,0.6340277194976807,0.077
29724,Mr Kassam,"Highlighting the fact populist parties are gaining in influence across the Western world, Mr Kassam observed that Mr Khan is “probably offending half the electorate” in expressing strident opposition to ‘Brexit’ and Donald Trump.",anger,0.35942840576171875,0.0
29724,Mr Khan,"Highlighting the fact populist parties are gaining in influence across the Western world, Mr Kassam observed that Mr Khan is “probably offending half the electorate” in expressing strident opposition to ‘Brexit’ and Donald Trump.",anger,0.35942840576171875,0.0
29724,Mr Woolfe,"Mr Woolfe said the London mayor’s behaviour could backfire if Mr Trump reaches the White House, with regards to the city’s reputation.",anger,0.4346421957015991,0.042
29724,Mr Trump,"Mr Woolfe said the London mayor’s behaviour could backfire if Mr Trump reaches the White House, with regards to the city’s reputation.",anger,0.4346421957015991,0.042
29732,Professor Joseph Guzman,Michigan State University Professor Joseph Guzman is taking a stand for free and open discourse in academia after being targeted by students for being a Latino who proudly supports Donald Trump.,anger,0.6783709526062012,0.0
29773,Mr Hitler,"I shouted, ‘Mr Hitler, in this way you will never liberate Germany.’ Hitler hesitated, lowered his pistol and pushed his way between us to the podium.",fear,0.8941455483436584,0.038
29809,Mr Rosindell,"Speaking to the Telegraph, Mr Rosindell said: “The British Broadcasting Corporation should be unashamedly British and playing our British National Anthem once a day on BBC One is not much to ask.",fear,0.9753050804138184,0.031
29809,Mr Rosindell,"“It is a travesty that citizens from Australia, Canada, New Zealand, Jamaica, all of Her Majesty’s Realms have to queue up in the foreign nationals channel at London Heathrow airport, while citizens from European Union countries that have never had any historical connection to the Crown or the United Kingdom, are allowed to enter alongside British citizens by virtue of their EU membership,” Mr Rosindell said.",disgust,0.9612899422645569,0.0
29818,Mr Hollande,"[In the interview yesterday, which traditionally takes place annually on July 14, Mr Hollande touched upon the threat of terrorism in France, which has seen several major Islamist attacks in less than two years.",fear,0.9845729470252991,0.0
29818,Mr Hollande,"During the interview Mr Hollande also defended his performance in office, and his government’s track record on dealing with the economy.",neutral,0.6119288802146912,0.0
29818,Mr Hollande,Turning his eye to next year’s general election in France Mr Hollande slammed Front National voters and marked populism as the biggest threat to the nation.,anger,0.7994530200958252,0.0
29818,Mr Calvar,"Mr Calvar said he believes “all of Europe is in danger of rising extremism” and warned of key threats he believes the continent is facing: “The temptations of populism, border closures, the inability of Europe to give a joint response, failure to adopt legislation applicable everywhere we face enormous problems.",fear,0.9844799637794495,0.0
29885,Mr Klaus,"” Turning his attention to the elites who allowed so many migrants to come to Europe last year, Mr Klaus said the crisis was the fault of “systemic defects of European policies, of the   defects of EU institutional arrangements, of the weakness of European political elites, and of the absurdity of their ideology as well as practical policies.",disgust,0.32501891255378723,0.0
29885,Mr Klaus,"“The current policy of Germany and of the Brussels establishment proves to be a bigger threat to the future of Europe than the migrants themselves,” Mr Klaus said.",fear,0.8406167030334473,0.0
30031,Mr Driver,"The UK Guardian quotes Cabana addressing the issue of Driver being a known terrorist threat, who was theoretically under police supervision at the time he came dangerously close to pulling off a   attack: “Mr Driver was one individual among others that had potentially criminal intentions.",fear,0.9853639006614685,0.0
30031,Mr Driver,"When individuals have intentions, such as Mr Driver had, there are no conditions that can be put in place that will prevent them from taking action.",neutral,0.9338944554328918,0.038
30040,Professor Dan Machman,"Next year, we’re going to organize a convention about this issue,” Professor Dan Machman, Director of the International Center for Holocaust Research at the museum, told Army Radio.",neutral,0.6981170177459717,0.0
30055,Professor Lawrence Lessig,"As Harvard Law School Professor Lawrence Lessig wrote in the Washington Post, “On any fair reading, the pattern of behavior that Schweizer has charged is corruption.",disgust,0.7317818403244019,0.0
30092,Professor Laurence Tribe,"He says Harvard Law Professor Laurence Tribe, who was one of Obama’s earliest backers, has questioned whether Cruz is qualified to be president.",neutral,0.6780102849006653,0.0
30144,Professor Simon Hix,"Commenting on the report, chairman of VoteWatch Europe, Professor Simon Hix of the London School of Economics warned that the threat of exit contagion would likely make Germany and France in particular want to make an example of Britain by giving the country a poor deal during Brexit negotiations, in the hope of deterring other countries from following suit.",fear,0.9427011013031006,0.017
30171,Mr Zeman,"According to Czech news website Blesk, Mr Zeman and the Austrian Defence Minister Hans Peter Doskozil sharply criticized Mrs.",anger,0.7177863121032715,0.0
30275,Mr Cameron,"[Sir John Nott, who was Secretary of State for Defence from 1981 to 1983, said that Mr Cameron and Chancellor George Osborne had “poisoned the debate” with “frenetic” warning about potential catastrophe if Britain votes to quit the EU.",fear,0.83075350522995,0.0
30275,Mr Cameron,"The Telegraph reports that Sir John also accused Mr Cameron and Mr Osborne of “alienating Conservatives” during the campaign, and in a rebuke to the Prime Minister he said that those who want to leave the EU are “not little Englanders or quitters”.",anger,0.5641459822654724,0.0
30275,Mr Osborne,"The Telegraph reports that Sir John also accused Mr Cameron and Mr Osborne of “alienating Conservatives” during the campaign, and in a rebuke to the Prime Minister he said that those who want to leave the EU are “not little Englanders or quitters”.",anger,0.5641459822654724,0.0
30315,Mr Boudgoust,"However, Mr Boudgoust said the main parties left his TV channel with no choice.",neutral,0.37721186876296997,0.0
30315,Mrs Merkel,"According to a poll for Stern, 44 per cent of voters who backed Mrs Merkel’s Christian Democrats in the last election said they would not do so today, and only 55 per cent of her party’s supporters would vote for her if the chancellorship were directly elected.",neutral,0.6117686033248901,0.041
30351,Mrs Leadsom,"[Steve Bell, who chairs the group that represents the party’s local voluntary associations, said MPs will get a “  call” when they discover the extent of support Mrs Leadsom has among ordinary party members.",neutral,0.8091001510620117,0.029
30351,Mrs Leadsom,"Mrs Leadsom, however, is regarded as holding views that are more in tune with ordinary Conservatives on issues such as fox hunting and gay marriage.",neutral,0.8910276293754578,0.0
30351,Mrs May,"Unlike Mrs May, she also campaigned for Britain to leave the EU, a position supported by the majority of Conservative voters.",neutral,0.9134396910667419,0.048
30351,Mrs Leadsom,"EU published a poll of 5, 000 Tory members last week, finding that 56 per cent back Mrs Leadsom compared to 44 per cent for Mrs May, putting them at odds with the Parliamentary party.",neutral,0.6018995642662048,0.029
30351,Mrs May,"EU published a poll of 5, 000 Tory members last week, finding that 56 per cent back Mrs Leadsom compared to 44 per cent for Mrs May, putting them at odds with the Parliamentary party.",neutral,0.6018995642662048,0.029
30351,Mr Bell,The Telegraph quotes Mr Bell as saying: “It is a   call for MPs to start listening to their members and their supporters.,fear,0.5849324464797974,0.0
30397,Professor Reynolds,"Dean Melanie Wilson of the university said, “I discussed the situation with Professor Reynolds, university leadership, and General Counsel.",neutral,0.6347510814666748,0.0
30397,Professor Reynolds,"“In short, no disciplinary action will be taken against Professor Reynolds.",neutral,0.510187566280365,0.091
30561,Mr Farage,Mr Farage has recently stated that “this president is instinctively Anglophile”.,disgust,0.8707925081253052,0.0
30603,Professor Raphael Mechoulam,Professor Raphael Mechoulam of the Hebrew University in Jerusalem praised the Israeli government’s liberal attitude toward the research.,joy,0.7124046087265015,0.0
30603,Professor Mechoulam,"Professor Mechoulam is credited with discovering THC, marijuana’s main psychoactive ingredient, in the 1960s.",neutral,0.7154383063316345,0.0
30609,Professor Haixia Zhang,"Working at Peking University under Professor Haixia Zhang, the researchers created a more practical solution using a combination of planar electrostatic induction and the triboelectric effect.",neutral,0.8226368427276611,0.0
30617,Mr Ailes,"“Three of Fox News’ biggest stars  —   Bill O’Reilly, Sean Hannity and Greta Van Susteren  —   have clauses in their contracts that would allow them to depart if Mr Ailes were to leave the network, the two people briefed on the dispute said,” the Financial Times wrote.",neutral,0.3166177570819855,0.022
30617,Mr Ailes,“This means a core team of   talent could follow Mr Ailes out of the door.,neutral,0.7734320163726807,0.067
30618,Mr Trump,"Mr Trump, a billionaire businessman, has long accused China of manipulating its currency to make its exports more competitive globally.",anger,0.552069365978241,0.0
30618,Mr Trump,"” Mr Trump, in his campaign manifesto, pledges to “cut a better deal with China that helps American businesses and workers compete”.",neutral,0.7712963223457336,0.0
30618,Mr Trump,"There was no immediate response from Beijing to Mr Trump’s comments, but he is seen by many in China as an inspiration rather than an antagonist, says the BBC’s Vincent Ni.",neutral,0.9371868968009949,0.0
30618,Mr Trump,"Critics, including Mr Trump, claim China is keeping its currency at an unnaturally low level to boost its exports to the US, which also damages the prospects of US firms selling their goods to China.",anger,0.7868602871894836,0.0
30663,Mr Wagensveld,Dutch News says “a few dozen” people carrying Dutch flags and placards were present at the protest where Mr Wagensveld was arrested.,neutral,0.3910357654094696,0.0
30679,Mr Khan,"The report found no council member, officer or employee was shown to have played a role in deciding who to invite, but stated that “requests from Mr Khan senior [Allah] were usually made at short notice and there was a large degree of trust in his judgment”.",neutral,0.8813987970352173,0.0
30679,Dr Shaukat Khan,"Other events were “facilitated” by Dr Shaukat Khan, a 67 year old man found guilty in 1993 of fraudulently stealing more than £10, 000.",disgust,0.7765778303146362,0.0
30791,Ms Leadsom,"It is understood that her only remaining rival for the top post, Theresa May, will now become the next British Prime Minister as early as this week  —   an assumption made by Ms Leadsom during her resignation speech.",fear,0.5017521977424622,0.054
30791,Mrs May,"—   Vincent McAviney (@VinnyITV) July 11, 2016,  16:31  —    Not content with squabbling over their party’s leadership, Labour MPs are now arguing over whether to call for a snap general election in light of the coronation of Mrs May as Prime Minister.",fear,0.6564776301383972,0.024
30791,Mrs Leadsom,” 15:50  —   Michael Gove has confirmed that he has no intentions to challenge for the leadership of the Conservative Party following Mrs Leadsom’s withdrawal.,fear,0.4291030168533325,0.0
30791,Mr Gove,"”Mr Gove was the third placed candidate at the MPs ballot stage of the leadership contest, leading to some speculation that he might move on to the ballot of two candidates due to be presented to the party’s members in September.",fear,0.7551489472389221,0.024
30791,Mrs May,"Boris Johnson, who was hotly favoured as the next leader before announcing his intention not to stand in the race, has also called for the process installing Mrs May as Prime Minister to begin “immediately,” adding that he has “no doubt Theresa will make an excellent party leader and Prime Minister”.",joy,0.7740428447723389,0.039
30791,Mr Cameron,"”Mr Cameron said he was “delighted” that Mrs May will be his successor, and that he thought Andrea Leadsom made “absolutely the right decision to stand aside” as “it is clear that Theresa May has the overwhelming support of the Conservative Parliamentary Party.",joy,0.6244804859161377,0.07
30791,Mrs May,"”Mr Cameron said he was “delighted” that Mrs May will be his successor, and that he thought Andrea Leadsom made “absolutely the right decision to stand aside” as “it is clear that Theresa May has the overwhelming support of the Conservative Parliamentary Party.",joy,0.6244804859161377,0.07
30791,Mrs May,"The economy and businesses in UK and around the world need certainty so it is in everyone’s interest Theresa takes over as PM in coming days,  —   George Osborne (@George_Osborne) July 11, 2016,  It is not yet clear when Mrs May will take the reins from David Cameron, in part as the Queen is currently in Balmoral, Scotland, and is due to stay there until Thursday.",fear,0.896929144859314,0.03
30791,Mr Cameron,"There has been speculation over whether Mr Cameron and Mrs May have to meet with the Queen in Buckingham Palace, or whether they could fly to Scotland to seek formal permission for the handover.",fear,0.7085353136062622,0.059
30791,Mrs May,"There has been speculation over whether Mr Cameron and Mrs May have to meet with the Queen in Buckingham Palace, or whether they could fly to Scotland to seek formal permission for the handover.",fear,0.7085353136062622,0.059
30791,Mrs Leadsom,14:10  —   Andrea Leadsom’s leadership campaign chief Tim Loughton MP has released a statement  on the withdrawal of Mrs Leadsom from the Conservative leadership campaign.,sadness,0.7165709137916565,0.0
30791,Mrs Leadsom,"Praising Mrs Leadsom for her “integrity, generosity and loyalty,” he slammed the smear tactics that came to shape the course of the short battle.",anger,0.40503746271133423,0.0
30791,Mrs Leadsom,"” He also hit out against the mainstream media over the role they played in hounding Mrs Leadsom out of the race, saying: “It is absolutely not the job of media commentators to ‘big up’ politicians whether in this leadership contest or elsewhere in politics.",anger,0.855334460735321,0.0
30791,Mrs Leadsom,"—   Tim Farron (@timfarron) July 11, 2016,  13:48  —   Labour’s election   Jon Trickett MP has responded to the announcement by Mrs Leadsom by calling for a general election, and saying he has put his party on “general election footing.",joy,0.4154263436794281,0.0
30791,Mrs May,"Mrs May has previously ruled out the idea of a general election, but with Labour in disarray, UKIP in the midst of their own leadership contest, and the Liberal Democrats still recovering from last year’s general election   Mrs May may see an opportunity to increase the Conservative Party’s majority in the Commons.",joy,0.4226381778717041,0.056
30791,Mrs May,"Mrs May has previously ruled out the idea of a general election, but with Labour in disarray, UKIP in the midst of their own leadership contest, and the Liberal Democrats still recovering from last year’s general election   Mrs May may see an opportunity to increase the Conservative Party’s majority in the Commons.",joy,0.4226381778717041,0.056
30791,Mrs Leadsom,” 13:05  —   Nigel Farage has tweeted his ‘disappointment’ at Mrs Leadsom’s withdrawal.,fear,0.7125303149223328,0.0
30791,Mrs May,“The process is that I as Chairman of the 1922 committee and the board of the Conservative Party must formally confirm that Mrs May is the new leader of the Conservative Party.,fear,0.5802716016769409,0.062
30791,Mrs May,"”He said he was not sure how many days it would take to confirm Mrs May as Prime Minister, but said “it won’t be nine weeks, we know that.",neutral,0.8378912806510925,0.067
30791,Mr Brady,"”Mr Brady also confirmed that the party won’t be   the field to candidates, saying: “There is no need to   the election.",neutral,0.7448130249977112,0.0
30791,Ms May,"”But he refused to confirm that Ms May would automatically become Prime Minister, saying it was “subject to the procedures of the party board.",neutral,0.45130833983421326,0.083
30791,Mrs Leadsom,Do you feel like a mum in politics?” Mrs Leadsom replied: “Yes.,neutral,0.6439433097839355,0.0
30798,Dr Mordecai Brownlee,"Whether it was biblical in nature,  …      —   Dr Mordecai Brownlee (@ItsDrMordecai) July 9, 2016,  UPDATE 11:59 P.",fear,0.35053011775016785,0.0
30832,Ms Ravina Shamdasani,"[Video footage posted by the militants on Wednesday showed four children, who appear to be from 10 to 14 years old, shooting four civilians accused of disloyalty at a location near the Tigris River, said Ms Ravina Shamdasani, a spokesman for the UN human rights office in Geneva.",disgust,0.8962501287460327,0.0
30832,Ms Shamdasani,"“They are showing they are still in business,” Ms Shamdasani said.",neutral,0.861712634563446,0.0
30840,Mr Meys,Mr Meys said 11 people were killed in the twin blasts at the airport.,sadness,0.8491151332855225,0.0
30843,Mr Hobbs,"Mr Hobbs said: “We are in the hands of the people smugglers, the traffickers who organise these trips across.",disgust,0.29060131311416626,0.0
30843,Mr Cameron,"Instead of grandstanding to other EU leaders, Mr Cameron should be showing strength against the swarms of migrants illegally breaking into our country.",neutral,0.6511942148208618,0.043
30878,Ms Logan,Ms Logan said how her clothes were ripped off by a “baying mob” who went on to “rape her with their hands”.,disgust,0.8133845329284668,0.0
30957,Professor John Mc,"Professor John McAdams of Marquette University, who is under attack at his Catholic university for supporting the rights of a student who defended the definition of marriage as being between a man and woman, will give us his side of the story.",anger,0.5846406817436218,0.024
30967,Professor Buck Ryan,"” In an   piece that appeared in the Lexington   over the weekend, University of Kentucky Professor Buck Ryan claims that he was disciplined by administrators for singing the hit Beach Boys tune to his students.",sadness,0.7270547151565552,0.0
31027,Mr Kassam,"At the time of publication, neither Chorley nor McGrath responded to requests for comment from Mr Kassam about whether or not they think Europe’s migrant rape crisis should be reported on, or commented upon, or not.",neutral,0.7670969367027283,0.027
31037,Mr Farage,"Americans don’t use the word ‘queue’ Americans use the word ‘line’,” Mr Farage told BBC Radio Four’s Any Questions.",neutral,0.8718529343605042,0.0
31120,Mr Khandaker,Mr Khandaker criticised the “double standards” where “JP Morgan can bring in skilled people from outside” but small businesses cannot.,disgust,0.4467538297176361,0.0
31120,Mr Khandaker,"Speaking to BBC Radio 4’s Today programme, Mr Khandaker said: “We’ve been told by the British ministers to employ European Union peoples but the European Union peoples  —   we welcome them, especially we’ve got some people who are interested to work from Romania and Bulgaria.",joy,0.9646967053413391,0.0
31165,Mr Bumbles,"—   Mr Bumbles (@Mrbumbles11) October 13, 2016,  Many more then spammed Jack Dorsey in an attempt to shame Twitter into ensuring O’Keefe had a space on the platform.",fear,0.5363048315048218,0.0
31264,Mr Trump,"Breitbart’s crowning moment came last month when its chairman, Stephen Bannon, was hired by Mr Trump to run his presidential campaign.",joy,0.5704609751701355,0.0
31288,Mr Musk,"—   Elon Musk (@elonmusk) October 4, 2016,  “Don’t waste your time with stupid shit lke this, Mr Musk.",fear,0.6885899901390076,0.0
31288,Mr Musk,"” @elonmusk @motherboard don’t waste your time with stupid shit lke this, Mr Musk.",anger,0.7686622142791748,0.0
31295,Mr Guzman,"“He (Guzman) could not have made these claims  …     Mr Guzman is a very serious man, very intelligent.",fear,0.5230079293251038,0.059
31437,Mr Igler,"Launching a defence of the   poster, Mr Igler said it was “an accurate depiction of the facts” and is exactly “what happened to Europe” at the height of the migrant crisis last year.",neutral,0.5532928109169006,0.0
31437,Mr Igler,"However, Mr Igler pointed out the poster was released “something like an hour before this poor woman died.",disgust,0.43415868282318115,0.0
31484,Mr West,"I said: ‘How are you doing today, Mr West?’ He ignored me, walked into his room and shut the door abruptly,” Stanulis told the Sun.",surprise,0.42821186780929565,0.0
31498,Mr Wulff,"In the past couple of years, it is Chancellor Angela Merkel who has become associated with an embrace of Islamisation, rather than Mr Wulff, after she promised “no upper limit” to the number of Middle Eastern migrants.",neutral,0.8187639117240906,0.0
31554,Professor Robert,” Princeton Professor Robert P.,neutral,0.8921343088150024,0.0
31635,Mr Sajwani,"”Our relationship is with the Trump Organization,” he said ”but Mr Sajwani has a relationship that ”goes back over a decade” with Mr Trump.",neutral,0.7697538137435913,0.0
31635,Mr Trump,"”Our relationship is with the Trump Organization,” he said ”but Mr Sajwani has a relationship that ”goes back over a decade” with Mr Trump.",neutral,0.7697538137435913,0.0
31922,Mr Trump,”I do not challenge that Mr Trump won the Electoral College and therefore will lawfully be president.,anger,0.43018975853919983,0.059
31970,Professor Henry Louis Gates Jr,"At the end of a prime time East Room press conference, the president responded to a question about the arrest of a friend, black Harvard Professor Henry Louis Gates Jr.",disgust,0.9469886422157288,0.0
32012,Professor Olhansky,MOOS:  Professor Olhansky says research shows presidents live way longer than regular citizens.,neutral,0.5341023206710815,0.0
32061,Mr Trump,"To adapt a term from the tech industry, Mr Trump is a WYSIWYG President   What You See Is What You Get.",neutral,0.7370566129684448,0.0
32061,Mr Trump,"Subsidized the armies of other countries while allowing for the very sad depletion of our military We’ve defended other nation’s borders while refusing to defend our own.’ That is a clear message to allies of the US   ’so long, you’re on your own.’ Mr Trump always made clear he would an American President for American people.",sadness,0.4470056891441345,0.017
32350,Mr Trump,”I hope that friends on both sides can limit the damage that Mr Trump has done today .,neutral,0.9119483828544617,0.0
32350,Mr Trump,"It’s a very troubling start to Mr Trump’s management of the Australia alliance,” Executive Director of Sydney’s Lowy Institute, Dr Michael Fullilove, told CNN.",fear,0.9268081188201904,0.0
32350,Dr Michael Fullilove,"It’s a very troubling start to Mr Trump’s management of the Australia alliance,” Executive Director of Sydney’s Lowy Institute, Dr Michael Fullilove, told CNN.",fear,0.9268081188201904,0.0
